gender,ethnicity,birth,stark,star1,star2,star3,readk,read1,read2,read3,mathk,math1,math2,math3,lunchk,lunch1,lunch2,lunch3,schoolk,school1,school2,school3,degreek,degree1,degree2,degree3,ladderk,ladder1,ladder2,ladder3,experiencek,experience1,experience2,experience3,tethnicityk,tethnicity1,tethnicity2,tethnicity3,systemk,system1,system2,system3,schoolidk,schoolid1,schoolid2,schoolid3,student_id
male,cauc,1979 Q1,regular+aide,regular,regular,regular,414,459,500,536,484,497,533,589,free,free,free,free,rural,rural,rural,rural,master,bachelor,bachelor,bachelor,level1,level1,notladder,level1,12,15,13,15,cauc,cauc,cauc,cauc,6,6,6,6,8,8,8,8,22f80c
female,cauc,1980 Q2,regular,regular+aide,regular+aide,regular+aide,476,590,622,650,576,601,639,711,non-free,non-free,non-free,non-free,rural,rural,rural,rural,master,specialist,bachelor,bachelor,level1,level1,level1,level1,13,18,33,7,cauc,cauc,cauc,cauc,39,39,39,39,75,75,75,75,ff82ad
male,cauc,1980 Q1,regular,regular,regular,regular,436,540,596,631,513,578,620,655,non-free,non-free,non-free,non-free,urban,urban,urban,urban,bachelor,master,bachelor,master,probation,level1,apprentice,level1,0,8,1,7,cauc,cauc,cauc,cauc,26,26,26,26,59,59,59,59,c5c1eb
female,cauc,1980 Q3,small,small,small,small,418,505,555,577,454,488,572,585,free,non-free,free,free,suburban,suburban,suburban,suburban,bachelor,bachelor,bachelor,bachelor,level1,level1,level1,level1,12,21,4,18,afam,cauc,cauc,afam,11,11,11,11,25,25,25,25,639282
male,cauc,1980 Q2,small,small,small,small,461,579,659,616,520,584,611,636,free,non-free,non-free,non-free,rural,rural,rural,rural,bachelor,bachelor,bachelor,bachelor,level1,level1,apprentice,apprentice,7,7,3,1,cauc,cauc,cauc,cauc,30,30,30,30,63,63,63,63,b2c239
male,cauc,1980 Q2,regular+aide,regular,regular,regular,437,469,560,582,478,486,540,555,free,free,free,free,rural,rural,rural,rural,master,bachelor,bachelor,bachelor,level1,level1,notladder,level1,12,15,13,15,cauc,cauc,cauc,cauc,6,6,6,6,8,8,8,8,ade92c
female,cauc,1979 Q2,small,small,small,small,418,495,550,618,473,495,509,561,free,free,non-free,free,suburban,suburban,suburban,suburban,bachelor,bachelor,bachelor,master,level1,apprentice,apprentice,level1,14,13,2,6,cauc,cauc,cauc,cauc,22,22,22,22,52,52,52,52,1e963a
male,cauc,1980 Q2,regular+aide,regular+aide,regular+aide,regular+aide,430,548,582,602,459,535,535,576,non-free,non-free,non-free,non-free,suburban,suburban,suburban,suburban,bachelor,master,bachelor,master,level1,level1,probation,level1,3,6,1,16,cauc,cauc,cauc,cauc,25,25,25,25,58,58,58,58,a1e697
female,afam,1980 Q1,regular,regular,regular,regular+aide,419,474,538,590,439,468,507,579,free,free,free,free,inner-city,inner-city,inner-city,inner-city,bachelor,bachelor,bachelor,master,apprentice,apprentice,level1,level2,1,1,12,14,afam,cauc,afam,afam,11,11,11,11,22,22,22,22,b66c93
female,cauc,1980 Q3,regular,regular+aide,regular+aide,regular+aide,447,571,611,641,449,562,615,752,free,free,free,free,rural,rural,rural,rural,bachelor,bachelor,bachelor,bachelor,level1,level1,level1,level1,20,39,9,16,cauc,cauc,cauc,cauc,9,9,9,9,12,12,12,12,6d31ab
male,cauc,1979 Q4,small,small,small,small,427,590,599,665,473,520,533,597,non-free,non-free,non-free,non-free,rural,rural,rural,rural,bachelor,bachelor,bachelor,bachelor,level1,level1,apprentice,probation,10,4,1,1,cauc,cauc,cauc,cauc,32,32,32,32,66,66,66,66,14eb3c
male,cauc,1980 Q2,regular+aide,regular,regular,regular,463,530,599,612,484,572,587,659,non-free,non-free,non-free,non-free,suburban,suburban,suburban,suburban,master,master,bachelor,master,level1,level1,level1,level2,14,5,23,9,cauc,cauc,cauc,cauc,12,12,12,12,36,36,36,36,e50cde
female,afam,1980 Q1,small,small,small,small,456,604,627,629,528,557,603,631,non-free,non-free,non-free,non-free,rural,rural,rural,rural,bachelor,bachelor,bachelor,master,level1,level1,level1,level1,7,15,18,12,cauc,cauc,cauc,cauc,30,30,30,30,63,63,63,63,4f6a37
female,afam,1979 Q4,regular,small,small,small,522,590,684,675,626,601,659,700,free,free,non-free,non-free,inner-city,inner-city,inner-city,inner-city,master,bachelor,master,master,level1,level1,level1,notladder,7,8,21,11,cauc,cauc,afam,asian,11,11,11,11,28,28,28,28,4d406e
female,afam,1980 Q1,small,regular,small,small,421,524,552,602,478,518,587,634,free,free,free,free,inner-city,inner-city,inner-city,inner-city,master,bachelor,master,master,level3,probation,level1,level1,12,9,12,21,cauc,afam,afam,afam,11,11,11,11,15,15,15,15,9c4148
female,cauc,1980 Q2,regular,regular+aide,regular+aide,small,470,579,611,641,513,545,565,624,non-free,non-free,non-free,non-free,suburban,suburban,suburban,rural,bachelor,phd,bachelor,bachelor,level1,level1,level1,level1,15,11,12,14,cauc,cauc,cauc,cauc,12,12,12,12,36,36,36,34,6baadc
female,cauc,1980 Q3,small,small,small,small,460,533,611,626,500,497,620,618,non-free,non-free,non-free,non-free,suburban,suburban,suburban,suburban,bachelor,bachelor,bachelor,bachelor,level1,notladder,level1,level1,16,23,33,15,afam,cauc,cauc,cauc,22,22,22,22,51,51,51,51,fd51d3
male,afam,1980 Q2,small,small,small,small,428,548,637,639,473,578,615,672,free,free,free,free,inner-city,inner-city,inner-city,inner-city,bachelor,master,bachelor,bachelor,apprentice,apprentice,level1,probation,1,21,5,2,cauc,cauc,cauc,afam,11,11,11,11,26,26,26,26,232845
female,afam,1980 Q2,regular+aide,regular,regular,regular+aide,443,468,524,578,626,470,541,565,free,free,free,free,inner-city,inner-city,inner-city,inner-city,master,bachelor,bachelor,bachelor,apprentice,apprentice,apprentice,level1,24,2,1,18,cauc,cauc,cauc,afam,11,11,11,11,30,30,30,30,b424a3
male,cauc,1980 Q3,regular+aide,regular+aide,regular+aide,regular+aide,434,524,614,587,449,493,556,593,non-free,free,non-free,non-free,rural,rural,rural,rural,bachelor,master,bachelor,bachelor,level1,level1,apprentice,level1,12,6,2,10,cauc,cauc,cauc,cauc,12,12,12,12,35,35,35,35,7eea16
female,cauc,1979 Q4,regular,small,small,small,450,651,659,713,500,601,620,700,non-free,free,non-free,non-free,rural,rural,rural,rural,master,master,bachelor,bachelor,level1,level1,apprentice,apprentice,6,8,3,1,cauc,cauc,cauc,cauc,30,30,30,30,63,63,63,63,5dad00
female,afam,1979 Q4,regular+aide,regular+aide,regular+aide,regular+aide,450,503,618,631,478,520,607,655,free,free,free,free,inner-city,inner-city,inner-city,inner-city,bachelor,bachelor,bachelor,bachelor,apprentice,probation,level1,probation,1,17,10,0,afam,afam,afam,cauc,11,11,11,11,14,14,14,14,c2c746
male,cauc,1980 Q2,regular+aide,regular+aide,regular+aide,regular+aide,443,651,637,665,520,612,620,610,free,free,free,free,rural,rural,rural,rural,master,bachelor,bachelor,specialist,level1,level1,probation,level2,21,5,3,12,cauc,cauc,cauc,cauc,16,16,16,16,40,40,40,40,a7c018
female,cauc,1980 Q3,small,small,small,small,419,516,599,614,459,529,584,648,non-free,non-free,non-free,non-free,rural,rural,rural,rural,master,master,bachelor,bachelor,level1,level1,level1,apprentice,8,14,6,2,cauc,cauc,cauc,cauc,40,40,40,40,76,77,77,77,0b2f86
female,afam,1979 Q4,regular,small,small,small,421,512,627,626,528,538,626,612,free,free,free,non-free,inner-city,inner-city,inner-city,inner-city,bachelor,bachelor,master,master,apprentice,level1,level1,level1,1,3,14,19,afam,afam,cauc,afam,11,11,11,11,22,22,22,22,458c1a
male,cauc,1980 Q1,regular+aide,regular+aide,regular+aide,regular+aide,422,477,564,600,444,523,561,610,non-free,non-free,non-free,non-free,rural,rural,rural,rural,bachelor,master,master,bachelor,level1,apprentice,level1,level3,8,8,13,23,cauc,cauc,afam,cauc,4,4,4,4,5,5,5,5,fa5868
female,afam,1980 Q3,regular,regular,regular,regular,442,544,604,620,439,502,607,596,non-free,non-free,non-free,non-free,rural,rural,rural,rural,master,bachelor,master,bachelor,level1,apprentice,level1,level1,10,2,12,5,cauc,cauc,afam,cauc,1,1,1,1,1,1,1,1,e3505d
male,cauc,1979 Q3,regular,regular,regular,regular,450,536,579,614,536,529,574,616,free,free,free,free,rural,rural,rural,rural,bachelor,bachelor,master,bachelor,apprentice,apprentice,level1,probation,2,1,12,3,cauc,cauc,cauc,cauc,16,16,16,16,40,40,40,40,12ccf6
male,cauc,1980 Q2,regular+aide,regular+aide,regular+aide,regular+aide,418,497,599,610,468,523,599,583,free,non-free,free,non-free,rural,rural,rural,rural,master,bachelor,master,bachelor,level1,level1,level1,level1,12,13,16,10,cauc,cauc,cauc,cauc,6,6,6,6,8,8,8,8,c53631
female,cauc,1979 Q4,regular+aide,regular,regular,regular,545,629,650,661,520,592,626,651,non-free,non-free,non-free,non-free,rural,rural,rural,rural,master,bachelor,bachelor,bachelor,level1,probation,level1,level1,13,0,20,28,cauc,cauc,cauc,cauc,40,40,40,40,76,77,77,77,b8468d
female,cauc,1980 Q1,regular+aide,regular+aide,regular+aide,regular+aide,455,604,622,657,520,557,615,659,non-free,non-free,non-free,non-free,rural,rural,rural,rural,master,bachelor,bachelor,bachelor,level1,level3,level1,level3,6,16,8,12,cauc,cauc,cauc,cauc,35,35,35,35,69,69,69,69,6c7ef8
male,cauc,1980 Q1,regular+aide,regular,regular,regular,431,590,637,626,528,557,648,645,free,non-free,free,free,rural,rural,rural,rural,master,bachelor,master,master,level1,level1,apprentice,level1,5,12,1,18,cauc,cauc,cauc,cauc,15,15,15,15,39,39,39,39,37fcb5
male,cauc,1980 Q3,regular+aide,regular,regular,regular,433,485,560,604,494,495,561,582,non-free,non-free,non-free,non-free,rural,rural,rural,rural,master,bachelor,master,bachelor,level1,level1,level1,level1,11,16,11,19,cauc,cauc,cauc,cauc,39,39,39,39,75,75,75,75,ab6cf8
female,cauc,1979 Q4,regular,regular+aide,regular+aide,regular+aide,463,553,622,665,547,592,615,645,non-free,non-free,non-free,non-free,urban,urban,urban,urban,bachelor,master,master,master,probation,level1,level1,level1,0,12,13,7,cauc,cauc,cauc,cauc,26,26,26,26,59,59,59,59,7de957
female,afam,1980 Q1,small,regular,regular,regular,437,514,611,670,463,567,574,642,free,free,non-free,free,suburban,suburban,suburban,suburban,bachelor,bachelor,bachelor,master,level1,notladder,level3,level1,11,0,22,26,afam,afam,cauc,cauc,11,11,11,11,23,23,23,23,b6b20a
male,cauc,1980 Q1,small,small,small,small,455,651,637,680,494,545,607,691,free,non-free,non-free,non-free,rural,rural,rural,rural,bachelor,bachelor,bachelor,bachelor,level1,level1,apprentice,probation,15,4,1,1,cauc,cauc,cauc,cauc,32,32,32,32,66,66,66,66,c568ee
female,cauc,1979 Q4,small,small,small,small,460,604,684,670,513,584,699,726,non-free,non-free,non-free,non-free,rural,rural,rural,rural,bachelor,bachelor,phd,master,level1,level3,level3,level1,2,19,12,3,cauc,cauc,cauc,cauc,15,15,15,15,39,39,39,39,1df5af
female,cauc,1979 Q4,regular+aide,regular+aide,regular+aide,regular+aide,580,629,709,675,559,601,674,684,non-free,non-free,non-free,non-free,rural,rural,rural,rural,bachelor,bachelor,bachelor,bachelor,level1,apprentice,notladder,probation,15,2,19,0,cauc,cauc,cauc,cauc,19,19,19,19,47,47,47,47,ef0a8f
male,cauc,1980 Q3,regular,small,small,small,439,527,608,629,473,538,559,601,non-free,non-free,free,non-free,rural,rural,rural,rural,master,bachelor,bachelor,bachelor,level1,apprentice,level1,level1,5,0,9,34,cauc,cauc,cauc,cauc,19,19,19,19,47,47,47,47,e771e9
male,cauc,1980 Q1,small,small,small,small,480,564,579,647,602,612,632,684,non-free,non-free,non-free,non-free,urban,urban,urban,urban,master+,master,master,bachelor,level1,level1,level1,level1,12,15,14,36,cauc,cauc,cauc,cauc,7,7,7,7,10,10,10,10,fa5f3a
male,cauc,1980 Q1,small,small,small,small,492,604,631,693,520,572,721,667,non-free,non-free,non-free,non-free,rural,rural,rural,rural,bachelor,bachelor,bachelor,bachelor,level1,level1,level1,level1,11,31,14,14,cauc,cauc,cauc,cauc,8,8,8,8,11,11,11,11,c56dcd
male,cauc,1980 Q2,regular,small,small,small,393,477,588,588,439,470,587,577,free,free,free,free,rural,rural,rural,rural,master,bachelor,master,bachelor,level1,probation,level1,level1,13,1,8,9,cauc,cauc,cauc,cauc,14,14,14,14,38,38,38,38,d1ca13
female,cauc,1980 Q1,regular+aide,regular,regular,small,474,544,627,624,463,562,611,626,non-free,non-free,non-free,non-free,rural,rural,rural,rural,bachelor,bachelor,bachelor,bachelor,level1,level1,level1,probation,10,5,31,0,cauc,cauc,cauc,cauc,34,34,34,34,68,68,68,68,e9c122
male,cauc,1980 Q3,regular+aide,regular+aide,regular+aide,regular+aide,419,438,593,612,429,461,543,573,non-free,non-free,non-free,non-free,suburban,suburban,suburban,suburban,bachelor,master,bachelor,master,level1,level1,level1,apprentice,7,29,33,2,cauc,cauc,cauc,cauc,4,4,4,4,4,4,4,4,2fb9ff
male,cauc,1979 Q4,regular,regular,regular,regular,422,507,586,622,473,557,615,648,non-free,non-free,non-free,non-free,rural,rural,rural,rural,bachelor,master,bachelor,master,level1,level1,level1,level1,13,9,19,11,cauc,cauc,cauc,cauc,38,38,38,38,74,74,74,74,5448b2
male,cauc,1980 Q1,regular,regular+aide,regular+aide,regular+aide,507,590,669,657,536,584,659,684,non-free,non-free,non-free,non-free,rural,rural,rural,rural,master,bachelor,bachelor,master,level2,level1,notladder,level1,11,16,4,14,cauc,cauc,afam,cauc,8,8,8,8,11,11,11,11,1bd3c0
female,cauc,1980 Q1,small,small,small,small,445,536,577,602,473,542,596,614,non-free,non-free,non-free,non-free,suburban,suburban,suburban,suburban,master,bachelor,bachelor,master,level1,level1,apprentice,level1,12,4,1,24,cauc,cauc,cauc,afam,22,22,22,22,54,54,54,54,1815bd
female,cauc,1980 Q2,regular,regular,regular,regular,445,524,622,647,500,545,561,639,non-free,non-free,non-free,non-free,suburban,suburban,suburban,suburban,master+,master,master,bachelor,level1,level1,level1,probation,13,12,17,5,cauc,cauc,afam,cauc,22,22,22,22,51,51,51,51,634d0c
male,cauc,1980 Q3,regular,regular,small,small,448,604,637,675,500,535,590,642,non-free,non-free,free,non-free,urban,urban,urban,urban,bachelor,master,master,bachelor,level1,level1,level1,probation,3,3,22,0,cauc,cauc,cauc,cauc,7,7,7,7,10,10,10,10,26c362
male,afam,1980 Q2,small,small,small,small,443,564,593,585,528,553,570,593,non-free,non-free,non-free,non-free,rural,rural,rural,rural,specialist,bachelor,bachelor,bachelor,level1,level1,level1,apprentice,14,39,8,0,cauc,afam,cauc,cauc,1,1,1,1,1,1,1,1,69206c
male,afam,1980 Q1,regular,regular,regular+aide,regular+aide,405,469,586,639,444,529,596,651,non-free,non-free,free,free,rural,rural,rural,rural,master,bachelor,bachelor,master,level1,level1,level1,level1,13,5,23,15,cauc,cauc,cauc,cauc,24,24,24,24,56,56,56,56,4c3550
male,cauc,1979 Q4,regular,regular,small,regular+aide,450,503,571,554,473,512,579,573,non-free,non-free,non-free,non-free,urban,urban,urban,urban,bachelor,master,master,master,level1,level1,level1,level1,3,3,14,36,cauc,cauc,cauc,cauc,7,7,7,7,10,10,10,10,1f241c
female,cauc,1980 Q2,regular,regular+aide,regular+aide,regular+aide,434,651,650,650,528,592,639,624,free,non-free,free,free,rural,rural,rural,rural,bachelor,master,bachelor,master,level1,apprentice,level1,level2,4,2,22,10,cauc,cauc,cauc,cauc,15,15,15,15,39,39,39,39,292857
male,afam,1980 Q2,regular+aide,regular,regular,regular,414,468,529,570,454,502,505,586,free,free,free,free,inner-city,inner-city,inner-city,inner-city,master,bachelor,master,master,level1,apprentice,level1,level1,17,2,9,26,cauc,cauc,cauc,afam,11,11,11,11,16,16,16,16,1278b9
female,cauc,1980 Q1,regular+aide,regular,regular,regular,451,590,643,670,513,578,639,711,non-free,non-free,non-free,non-free,suburban,suburban,suburban,suburban,bachelor,master,bachelor,master,level1,notladder,level1,level1,17,22,20,19,cauc,cauc,afam,cauc,18,18,18,18,43,43,43,43,569ee0
male,cauc,1980 Q3,regular,regular+aide,regular+aide,regular+aide,427,509,586,595,463,507,559,579,free,non-free,non-free,non-free,suburban,suburban,suburban,suburban,master+,bachelor,master,master,level1,level1,level1,level1,13,6,21,32,cauc,cauc,cauc,cauc,22,22,22,22,51,51,51,51,39f2a1
male,cauc,1980 Q2,regular+aide,regular+aide,regular+aide,regular+aide,497,604,650,661,576,601,639,752,non-free,non-free,non-free,non-free,rural,rural,rural,rural,master,bachelor,bachelor,bachelor,level1,level1,level1,level1,7,16,15,15,cauc,cauc,cauc,cauc,30,30,30,30,63,63,63,63,da6fdf
female,cauc,1980 Q3,small,small,small,small,467,540,622,665,500,538,632,651,non-free,non-free,non-free,non-free,suburban,suburban,suburban,suburban,master,bachelor,master,master,level1,level3,level1,level1,7,19,17,17,cauc,cauc,cauc,cauc,12,12,12,12,36,36,36,36,905d1c
male,cauc,1980 Q3,regular+aide,regular+aide,regular+aide,regular+aide,402,485,521,569,478,512,514,596,non-free,non-free,non-free,non-free,rural,rural,rural,rural,bachelor,master,master,bachelor,level1,apprentice,level1,level3,8,8,13,23,cauc,cauc,afam,cauc,4,4,4,4,5,5,5,5,a391c3
male,afam,1979 Q4,regular,regular,regular,regular,470,503,593,633,602,572,639,684,free,free,free,free,inner-city,inner-city,inner-city,suburban,bachelor,bachelor,bachelor,bachelor,level1,apprentice,apprentice,level1,10,2,1,8,afam,cauc,cauc,afam,11,11,11,11,30,30,30,25,0edc85
male,cauc,1980 Q1,regular,regular,regular,regular,434,521,596,629,468,497,559,594,non-free,non-free,non-free,non-free,rural,rural,rural,rural,master,bachelor,bachelor,bachelor,level1,level1,level1,level1,17,6,12,14,cauc,cauc,cauc,cauc,12,12,12,12,34,34,34,34,abb966
male,cauc,1980 Q2,small,small,small,small,472,536,591,622,520,553,599,634,free,free,free,free,rural,rural,rural,rural,master,master,bachelor,master,level1,level1,level1,level1,4,8,18,12,cauc,cauc,cauc,cauc,30,30,30,30,63,63,63,63,8b00e2
male,cauc,1980 Q1,regular+aide,regular+aide,regular+aide,regular+aide,437,544,618,650,528,562,607,645,non-free,non-free,non-free,non-free,rural,rural,rural,rural,master,bachelor,bachelor,master,level1,level1,level1,level1,12,21,14,9,cauc,cauc,cauc,cauc,41,41,41,41,79,79,79,79,6702aa
female,cauc,1980 Q2,regular,regular+aide,regular+aide,regular+aide,436,558,643,670,494,549,639,663,free,non-free,free,free,rural,rural,rural,rural,master,bachelor,master,bachelor,level1,level1,level1,level1,12,13,16,10,cauc,cauc,cauc,cauc,6,6,6,6,8,8,8,8,793da2
female,cauc,1980 Q3,regular,regular,regular,regular,455,579,709,686,489,553,639,663,non-free,free,free,free,rural,rural,rural,rural,bachelor,bachelor,master,bachelor,level1,level1,level1,level1,11,19,19,22,cauc,cauc,cauc,cauc,31,31,31,31,64,64,64,64,f3b9ec
female,cauc,1980 Q1,small,small,small,small,522,651,631,675,576,549,659,663,free,free,free,non-free,rural,rural,rural,rural,bachelor,bachelor,bachelor,bachelor,level1,level1,level1,level1,11,31,14,14,cauc,cauc,cauc,cauc,8,8,8,8,11,11,11,11,d7e2ae
male,cauc,1980 Q1,regular+aide,regular+aide,regular+aide,regular+aide,437,548,602,633,484,510,530,631,non-free,non-free,non-free,non-free,rural,rural,rural,rural,master,bachelor,master,master,level1,level1,level2,level1,13,3,11,4,cauc,cauc,cauc,cauc,23,23,23,23,55,55,55,55,90f901
female,afam,1980 Q3,small,small,small,small,447,544,614,680,520,557,603,684,free,free,free,free,inner-city,inner-city,inner-city,inner-city,bachelor,bachelor,bachelor,master,apprentice,level1,level1,level1,1,38,10,29,afam,afam,afam,afam,11,11,11,11,16,16,16,16,dbf01c
female,cauc,1979 Q4,regular,regular,regular,regular,419,475,527,569,500,529,557,612,non-free,non-free,non-free,non-free,rural,rural,rural,rural,master,bachelor,bachelor,bachelor,level1,level1,notladder,level1,12,15,13,22,cauc,cauc,cauc,cauc,6,6,6,6,8,8,8,8,b6265b
male,afam,1980 Q2,regular,regular+aide,regular+aide,regular+aide,393,503,596,602,423,505,563,596,free,free,free,free,rural,rural,rural,rural,master,bachelor,bachelor,master,level1,probation,level1,level1,13,2,23,15,cauc,cauc,cauc,cauc,24,24,24,24,56,56,56,56,9e639e
female,cauc,1979 Q4,small,small,small,small,400,494,562,597,459,557,536,574,non-free,non-free,free,non-free,rural,rural,rural,rural,master,bachelor,bachelor,bachelor,pending,apprentice,level1,level1,11,0,9,34,cauc,cauc,cauc,cauc,19,19,19,19,47,47,47,47,477549
